customer_id,age,total_orders,total_spending,avg_order_value,avg_discount,avg_rating,cluster
C-1176,64,6,17278.2,2879.7000000000003,209.79999999999998,3.6666666666666665,1
C-1177,29,9,20206.559999999998,2245.173333333333,214.38222222222223,3.5555555555555554,1
C-1178,47,7,32337.29,4619.612857142857,685.3871428571429,3.857142857142857,0
C-1179,44,2,2416.05,1208.025,39.975,2.5,1
C-1180,26,5,10967.060000000001,2193.4120000000003,384.588,3.2,1
C-1181,24,6,23324.64,3887.44,423.06,3.6666666666666665,1
C-1182,54,7,18530.14,2647.162857142857,365.69428571428574,4.142857142857143,1
C-1183,57,9,26958.489999999998,2995.3877777777775,100.05666666666667,3.888888888888889,1
C-1184,19,6,27501.93,4583.655,506.345,3.6666666666666665,1
C-1185,49,4,27755.27,6938.8175,221.6825,4.75,1
C-1186,20,9,55458.72,6162.08,403.3644444444445,3.5555555555555554,0
C-1187,18,6,9423.04,1570.506666666667,147.82666666666668,2.8333333333333335,1
C-1188,64,5,5158.77,1031.7540000000001,57.04600000000001,3.6,1
C-1189,51,4,4502.85,1125.7125,160.53750000000002,3.75,1
C-1190,45,9,34028.95,3780.994444444444,414.2277777777778,4.111111111111111,1
C-1191,40,10,17524.86,1752.486,165.714,4.0,1
C-1192,53,8,7459.67,932.45875,70.04125,3.375,1
C-1193,59,6,21777.9,3629.65,434.8500000000001,4.0,1
C-1194,49,4,12099.74,3024.935,448.315,3.75,1
C-1195,38,5,41196.95,8239.39,49.41,3.8,0
C-1196,21,8,16246.85,2030.85625,79.89375,3.125,1
C-1197,59,5,4680.26,936.052,22.748,3.0,1
C-1198,23,7,32443.309999999998,4634.7585714285715,784.0985714285714,3.7142857142857144,0
C-1199,46,6,22750.990000000005,3791.8316666666674,339.66833333333335,4.166666666666667,1
C-1200,38,5,3438.67,687.734,76.066,4.2,1
C-1201,24,3,6347.57,2115.8566666666666,215.80999999999997,3.0,1
C-1202,53,10,27247.29,2724.7290000000003,388.17100000000005,3.4,1
C-1203,56,4,2260.75,565.1875,96.0625,2.75,1
C-1204,53,8,22624.95,2828.11875,472.88125,3.25,1
C-1205,41,5,14412.599999999999,2882.5199999999995,245.48000000000002,3.8,1
C-1206,39,5,9430.85,1886.17,229.63000000000002,3.6,1
C-1207,48,8,13753.400000000001,1719.1750000000002,235.32500000000002,3.5,1
C-1208,25,3,5829.15,1943.05,354.6166666666666,2.0,1
C-1209,39,7,23909.88,3415.697142857143,72.16,3.0,1
C-1210,51,9,12332.24,1370.2488888888888,175.7511111111111,2.7777777777777777,1
C-1211,28,4,3669.77,917.4425,94.0575,2.75,1
C-1212,24,11,14102.9,1282.081818181818,89.73636363636363,2.727272727272727,1
C-1213,30,4,2485.48,621.37,77.38,3.25,1
C-1214,47,6,44529.8,7421.633333333334,784.8666666666667,2.8333333333333335,0
C-1215,44,10,14324.119999999999,1432.4119999999998,95.988,2.9,1
C-1216,46,9,35362.85,3929.2055555555553,235.35000000000002,3.4444444444444446,1
C-1217,26,3,5486.3,1828.7666666666667,219.9,3.3333333333333335,1
C-1218,65,10,26433.11,2643.311,143.689,4.1,1
C-1219,55,4,25223.199999999997,6305.799999999999,573.95,2.5,0
C-1220,62,7,12219.050000000001,1745.5785714285716,209.85000000000005,3.857142857142857,1
C-1221,24,4,4986.57,1246.6425,164.60750000000002,3.25,1
C-1222,38,9,14862.41,1651.378888888889,261.1766666666667,3.3333333333333335,1
C-1223,56,8,26344.16,3293.02,592.98,3.875,1
C-1224,43,4,8655.08,2163.77,9.98,2.5,1
C-1225,26,5,6424.85,1284.97,210.63000000000002,3.6,1
C-1226,62,8,26039.6,3254.95,393.675,3.625,1
C-1227,62,7,12157.73,1736.8185714285714,90.32428571428571,3.2857142857142856,1
C-1228,58,6,6666.55,1111.0916666666667,114.40833333333335,4.166666666666667,1
C-1229,57,4,5435.24,1358.81,83.69,4.5,1
C-1230,61,8,68509.54000000001,8563.692500000001,984.0575,3.375,0
C-1231,52,3,1795.3200000000002,598.44,83.89333333333333,3.3333333333333335,1
C-1232,40,2,3757.55,1878.775,419.725,3.0,1
C-1233,54,6,63657.130000000005,10609.521666666667,105.31166666666667,4.0,0
C-1234,36,6,6451.889999999999,1075.3149999999998,119.01833333333333,4.0,1
C-1235,24,5,4395.469999999999,879.0939999999998,48.906000000000006,3.0,1
C-1236,21,7,8270.65,1181.5214285714285,106.62142857142858,4.0,1
C-1237,35,6,5712.68,952.1133333333333,71.72,3.0,1
C-1238,27,9,18422.37,2046.9299999999998,175.8477777777778,3.4444444444444446,1
C-1239,52,7,4697.4,671.0571428571428,116.94285714285715,4.428571428571429,1
C-1240,24,6,13278.16,2213.0266666666666,18.64,3.6666666666666665,1
C-1241,65,7,22860.4,3265.7714285714287,317.5142857142857,3.5714285714285716,1
C-1242,33,7,10994.68,1570.6685714285716,274.4742857142857,2.857142857142857,1
C-1243,42,6,7614.55,1269.0916666666667,79.075,3.8333333333333335,1
C-1244,53,6,11953.880000000001,1992.3133333333335,189.85333333333335,3.0,1
C-1245,30,6,8383.880000000001,1397.3133333333335,142.85333333333332,2.6666666666666665,1
C-1246,58,6,8253.03,1375.505,230.82833333333335,2.6666666666666665,1
C-1247,52,7,18707.64,2672.52,222.48,4.142857142857143,1
C-1248,64,10,66390.17,6639.017,109.68299999999999,3.6,0
C-1249,29,5,18165.899999999998,3633.1799999999994,299.82,3.0,1
C-1250,29,3,4160.21,1386.7366666666667,78.26333333333334,2.6666666666666665,1
C-1251,42,5,7143.28,1428.656,79.94399999999999,4.2,1
C-1252,53,12,28212.71,2351.0591666666664,192.94083333333333,3.25,1
C-1253,55,8,16616.21,2077.02625,180.59875,4.125,1
C-1254,47,4,16467.95,4116.9875,731.0125,3.25,1
C-1255,27,5,7650.67,1530.134,108.066,3.2,1
C-1256,58,5,18125.44,3625.0879999999997,143.112,3.8,1
C-1257,54,9,26421.71,2935.7455555555553,201.92111111111112,3.7777777777777777,1
C-1258,63,3,6936.3099999999995,2312.103333333333,119.23000000000002,3.6666666666666665,1
C-1259,29,3,6793.2,2264.4,51.26666666666667,3.6666666666666665,1
C-1260,28,10,12895.81,1289.581,144.019,3.9,1
C-1261,43,4,6564.44,1641.11,320.39,2.75,1
C-1262,31,7,33520.95,4788.707142857143,230.57857142857142,3.4285714285714284,1
C-1263,41,8,19691.52,2461.44,324.31,3.625,1
C-1264,51,3,5846.32,1948.7733333333333,115.89333333333333,4.333333333333333,1
C-1265,25,8,14897.08,1862.135,160.865,4.25,1
C-1266,33,7,9704.220000000001,1386.317142857143,109.96857142857142,3.2857142857142856,1
C-1267,33,9,13137.73,1459.7477777777776,105.80777777777777,4.333333333333333,1
C-1268,25,5,12707.6,2541.52,246.87999999999997,3.0,1
C-1269,64,7,15748.98,2249.8542857142857,440.85999999999996,3.0,1
C-1270,41,7,15882.82,2268.9742857142855,235.59714285714284,3.0,1
C-1271,49,3,4005.34,1335.1133333333335,96.55333333333334,3.0,1
C-1272,38,5,12895.9,2579.18,313.41999999999996,3.2,1
C-1273,28,6,24339.079999999998,4056.513333333333,600.1533333333333,4.0,1
C-1274,58,7,12338.4,1762.6285714285714,199.79999999999998,4.0,1
C-1275,61,5,7414.62,1482.924,315.276,4.8,1
C-1276,52,7,45203.69,6457.67,289.75857142857143,4.142857142857143,0
C-1277,65,5,15012.539999999999,3002.508,115.89200000000001,4.0,1
C-1278,47,4,6625.450000000001,1656.3625000000002,217.38750000000002,3.0,1
C-1279,23,5,6204.05,1240.81,22.990000000000002,3.2,1
C-1280,34,8,12503.49,1562.93625,152.68875,2.875,1
C-1281,32,7,45131.25,6447.321428571428,840.3928571428571,4.0,0
C-1282,46,7,7156.83,1022.4042857142857,66.73857142857142,3.0,1
C-1283,38,9,39192.1,4354.677777777778,543.6555555555556,4.0,0
C-1284,52,4,5147.9,1286.975,230.775,3.5,1
C-1285,65,9,20601.0,2289.0,98.22222222222223,3.888888888888889,1
C-1286,40,9,27958.32,3106.48,224.29777777777778,3.7777777777777777,1
C-1287,61,4,3811.25,952.8125,71.1875,4.0,1
C-1288,36,2,2029.79,1014.895,108.60499999999999,2.0,1
C-1289,60,3,2254.15,751.3833333333333,156.61666666666667,4.0,1
C-1290,52,3,6704.4,2234.7999999999997,196.53333333333333,4.0,1
C-1291,52,5,20878.44,4175.688,260.312,3.2,1
C-1292,61,9,24000.0,2666.6666666666665,184.66666666666666,3.5555555555555554,1
C-1293,53,2,5248.4,2624.2,599.8,4.5,1
C-1294,20,4,8702.18,2175.545,72.455,4.0,1
C-1295,43,6,12801.79,2133.6316666666667,231.86833333333334,4.333333333333333,1
C-1296,37,5,22273.93,4454.786,763.6139999999999,4.4,1
C-1297,44,7,19546.48,2792.3542857142857,141.93142857142857,3.2857142857142856,1
C-1298,28,6,11317.4,1886.2333333333333,200.1,2.8333333333333335,1
C-1299,34,11,17742.83,1612.9845454545457,221.6518181818182,3.8181818181818183,1
C-1300,60,8,96643.95,12080.49375,230.13125000000002,3.875,0
C-1301,47,1,1198.0,1198.0,0.0,4.0,1
C-1302,36,5,9469.029999999999,1893.8059999999998,324.794,2.4,1
C-1303,24,4,13296.75,3324.1875,298.5625,3.5,1
C-1304,39,7,14226.119999999999,2032.302857142857,208.9828571428571,3.7142857142857144,1
C-1305,24,7,9449.8,1349.9714285714285,72.88571428571429,4.0,1
C-1306,30,4,25339.510000000002,6334.8775000000005,188.3725,3.5,1
C-1307,39,10,34580.16,3458.0160000000005,205.38400000000001,3.3,1
C-1308,27,7,18384.72,2626.3885714285716,43.61142857142857,3.5714285714285716,1
C-1309,38,4,36158.280000000006,9039.570000000002,771.9300000000001,4.0,0
C-1310,38,10,34993.98,3499.398,259.002,2.3,1
C-1311,35,7,9477.74,1353.962857142857,240.75142857142856,3.857142857142857,1
C-1312,48,10,28044.07,2804.407,277.09299999999996,4.4,1
C-1313,37,11,34325.96,3120.541818181818,164.45818181818183,3.909090909090909,1
C-1314,29,4,7065.38,1766.345,81.405,4.0,1
C-1315,35,7,30832.77,4404.681428571429,596.7471428571429,4.142857142857143,1
C-1316,34,10,29729.390000000003,2972.9390000000003,245.86100000000002,4.2,1
C-1317,19,5,34752.66,6950.532000000001,1167.868,2.8,0
C-1318,55,7,15258.31,2179.7585714285715,282.67,3.7142857142857144,1
C-1319,20,2,2471.88,1235.94,211.56,3.0,1
C-1320,52,7,9216.09,1316.5842857142857,117.27285714285715,3.0,1
C-1321,43,3,3366.41,1122.1366666666665,183.86333333333334,4.0,1
C-1322,26,6,20956.64,3492.773333333333,255.89333333333335,3.6666666666666665,1
C-1323,23,9,10478.67,1164.2966666666666,117.25888888888888,3.111111111111111,1
C-1324,18,10,12907.390000000001,1290.739,210.36100000000002,3.1,1
C-1325,61,8,22358.519999999997,2794.8149999999996,350.81,3.125,1
C-1326,46,4,5291.03,1322.7575,125.7425,2.5,1
C-1327,54,6,4604.34,767.39,30.94333333333334,3.8333333333333335,1
C-1328,40,7,8113.16,1159.0228571428572,143.6914285714286,3.857142857142857,1
C-1329,32,5,16619.43,3323.886,534.514,2.8,1
C-1330,32,5,10467.24,2093.448,194.952,3.2,1
C-1331,41,4,2569.4,642.35,86.65,4.5,1
C-1332,20,5,19408.63,3881.726,216.27399999999997,3.6,1
C-1333,63,6,13750.070000000002,2291.6783333333337,245.82166666666663,3.8333333333333335,1
C-1334,55,6,7943.33,1323.8883333333333,140.445,3.6666666666666665,1
C-1335,42,5,15755.08,3151.016,336.784,3.0,1
C-1336,55,5,19858.649999999998,3971.7299999999996,506.87,4.0,1
C-1337,34,12,20907.559999999998,1742.2966666666664,181.20333333333335,4.416666666666667,1
C-1338,43,7,8004.0599999999995,1143.4371428571428,169.27714285714288,2.857142857142857,1
C-1339,48,5,9880.73,1976.146,59.653999999999996,2.8,1
C-1340,26,3,1434.22,478.0733333333333,44.593333333333334,4.333333333333333,1
C-1341,22,7,12063.85,1723.4071428571428,12.87857142857143,4.0,1
C-1342,27,5,6399.43,1279.886,158.514,3.2,1
C-1343,56,9,18855.36,2095.04,164.18222222222224,3.888888888888889,1
C-1344,44,4,6657.57,1664.3925,203.1075,3.5,1
C-1345,61,5,4466.77,893.354,120.446,4.2,1
C-1346,55,8,19665.86,2458.2325,215.1425,3.875,1
C-1347,33,7,56568.08,8081.154285714286,687.8457142857143,3.7142857142857144,0
C-1349,20,6,12248.68,2041.4466666666667,115.38666666666667,2.6666666666666665,1
C-1350,28,4,17430.739999999998,4357.6849999999995,79.815,3.0,1
C-1351,43,6,10499.3,1749.8833333333332,73.95,4.166666666666667,1
C-1352,64,8,20559.420000000002,2569.9275000000002,262.0725,3.75,1
C-1353,31,7,6209.530000000001,887.0757142857144,104.35285714285715,3.7142857142857144,1
C-1354,48,3,12452.18,4150.7266666666665,179.93999999999997,4.333333333333333,1
C-1355,56,3,5341.57,1780.5233333333333,184.14333333333332,3.0,1
C-1356,57,4,26625.899999999998,6656.474999999999,834.025,3.25,0
C-1357,28,9,13910.45,1545.6055555555556,61.28333333333334,3.4444444444444446,1
C-1358,56,6,18254.09,3042.3483333333334,244.15166666666664,3.3333333333333335,1
C-1359,42,9,19095.42,2121.713333333333,101.06444444444443,3.7777777777777777,1
C-1360,19,7,10907.95,1558.2785714285715,147.57857142857142,3.0,1
C-1361,61,8,10124.94,1265.6175,193.8825,3.875,1
C-1362,24,4,4329.92,1082.48,172.26999999999998,4.75,1
C-1363,56,3,2457.08,819.0266666666666,13.306666666666667,4.333333333333333,1
C-1364,25,4,7036.87,1759.2175,239.0325,5.0,1
C-1365,56,9,31387.82,3487.5355555555557,471.4644444444445,2.888888888888889,1
C-1366,51,6,4729.62,788.27,102.39666666666666,4.333333333333333,1
C-1367,62,5,8673.5,1734.7,48.3,3.4,1
C-1368,48,6,11404.48,1900.7466666666667,156.58666666666667,4.166666666666667,1
C-1369,65,13,28520.1,2193.853846153846,260.9153846153846,3.923076923076923,1
C-1370,45,10,13335.220000000001,1333.5220000000002,110.078,3.5,1
C-1371,32,5,4896.68,979.336,104.66399999999999,3.0,1
C-1372,52,7,15883.86,2269.1228571428574,218.87714285714287,3.857142857142857,1
C-1373,18,3,2622.82,874.2733333333334,175.06000000000003,4.0,1
C-1374,51,2,2196.0,1098.0,26.0,3.5,1
C-1375,42,9,49639.35,5515.483333333334,524.5166666666668,3.888888888888889,0
C-1376,44,6,8686.8,1447.8,124.7,3.0,1
C-1377,45,1,3702.15,3702.15,194.85,4.0,1
C-1378,34,11,29414.629999999997,2674.0572727272724,146.85181818181817,3.6363636363636362,1
C-1379,41,9,15766.06,1751.7844444444445,107.21555555555555,3.5555555555555554,1
C-1380,31,6,7855.8099999999995,1309.3016666666665,101.865,3.0,1
C-1381,48,3,6600.16,2200.0533333333333,98.61333333333333,4.0,1
C-1382,53,10,17990.55,1799.0549999999998,167.34499999999997,3.5,1
C-1383,54,9,22010.510000000002,2445.6122222222225,149.94333333333333,3.111111111111111,1
C-1384,60,6,6722.81,1120.4683333333335,119.53166666666668,3.8333333333333335,1
C-1385,62,8,43580.009999999995,5447.501249999999,762.99875,4.625,0
C-1386,50,3,5267.45,1755.8166666666666,74.85000000000001,3.0,1
C-1387,57,2,1141.44,570.72,102.78,3.5,1
C-1388,42,6,8855.4,1475.8999999999999,151.9333333333333,4.166666666666667,1
C-1389,27,6,14592.56,2432.0933333333332,299.9066666666667,3.6666666666666665,1
C-1390,23,4,3292.62,823.155,82.095,4.25,1
C-1391,41,6,11676.869999999999,1946.1449999999998,290.0216666666667,4.166666666666667,1
C-1392,64,12,18453.7,1537.8083333333334,140.35833333333332,2.9166666666666665,1
C-1393,59,3,2616.2,872.0666666666666,26.599999999999998,3.6666666666666665,1
C-1394,21,7,65549.70999999999,9364.244285714285,98.04142857142857,4.0,0
C-1395,18,5,7227.57,1445.514,152.88600000000002,3.4,1
C-1396,30,4,41383.36,10345.84,827.4100000000001,4.0,0
C-1397,51,4,9583.97,2395.9925,352.2575,4.5,1
C-1398,28,6,9604.52,1600.7533333333333,114.58,3.6666666666666665,1
C-1399,33,9,15096.800000000001,1677.4222222222224,250.80000000000004,2.7777777777777777,1
C-1400,23,6,12771.57,2128.595,436.2383333333333,4.5,1
C-1401,60,7,13013.640000000001,1859.0914285714287,139.48,3.857142857142857,1
C-1402,30,7,10229.779999999999,1461.3971428571426,172.03142857142856,3.4285714285714284,1
C-1403,23,1,360.0,360.0,90.0,3.0,1
C-1404,55,6,11510.05,1918.3416666666665,200.82500000000002,3.8333333333333335,1
C-1405,32,5,5993.72,1198.7440000000001,124.256,3.2,1
C-1406,43,7,12454.44,1779.2057142857143,276.08,3.4285714285714284,1
C-1407,29,9,41049.65,4561.072222222222,342.0388888888889,3.6666666666666665,0
C-1408,53,5,19401.55,3880.31,838.89,4.4,1
C-1409,39,9,13202.19,1466.91,114.75666666666666,4.0,1
C-1410,52,9,11562.44,1284.7155555555555,69.83999999999999,4.0,1
C-1411,42,5,5712.5,1142.5,86.3,2.8,1
C-1412,39,3,1996.8,665.6,166.4,1.6666666666666667,1
C-1413,19,8,64129.85,8016.23125,418.39375,3.5,0
C-1414,22,11,55746.3,5067.845454545455,402.97272727272724,3.5454545454545454,0
C-1415,38,5,5405.53,1081.106,117.09400000000001,4.6,1
C-1416,52,4,8350.220000000001,2087.5550000000003,180.195,3.75,1
C-1417,36,4,7770.5,1942.625,218.375,3.0,1
C-1418,22,5,7874.66,1574.932,123.86800000000001,4.8,1
C-1419,38,6,18942.59,3157.0983333333334,124.06833333333334,4.166666666666667,1
C-1420,35,6,17988.95,2998.1583333333333,233.17499999999998,3.3333333333333335,1
C-1421,65,6,28473.38,4745.5633333333335,539.6033333333334,3.5,1
C-1422,34,8,19502.63,2437.82875,91.92125,3.625,1
C-1423,33,2,4720.08,2360.04,87.96,3.5,1
C-1424,24,6,6817.82,1136.3033333333333,210.03,4.5,1
C-1425,57,3,6825.49,2275.1633333333334,256.50333333333333,3.0,1
C-1426,48,6,15312.59,2552.0983333333334,213.23499999999999,4.333333333333333,1
C-1427,49,4,60892.78,15223.195,1949.805,4.75,0
C-1428,29,5,25818.98,5163.796,254.404,3.4,1
C-1429,32,3,13300.74,4433.58,390.42,3.0,1
C-1430,51,3,8313.6,2771.2000000000003,93.13333333333333,3.3333333333333335,1
C-1431,20,3,1563.22,521.0733333333334,44.593333333333334,4.333333333333333,1
C-1432,61,8,29771.97,3721.49625,389.12875,3.875,1
C-1433,62,3,5046.84,1682.28,249.0533333333333,3.0,1
C-1434,62,3,2021.0,673.6666666666666,153.0,4.666666666666667,1
C-1435,42,6,16948.14,2824.69,227.80999999999997,2.1666666666666665,1
C-1436,41,3,2770.87,923.6233333333333,121.04333333333334,2.6666666666666665,1
C-1437,53,1,1230.24,1230.24,167.76,5.0,1
C-1438,48,8,11027.470000000001,1378.4337500000001,182.69125,3.75,1
C-1439,29,4,7679.719999999999,1919.9299999999998,303.82,3.0,1
C-1440,44,4,6994.69,1748.6725,198.5775,1.75,1
C-1441,43,1,2499.0,2499.0,0.0,2.0,1
C-1442,54,5,6681.639999999999,1336.328,177.672,2.8,1
C-1443,24,9,32381.46,3597.94,112.1711111111111,3.7777777777777777,1
C-1444,53,9,15418.779999999999,1713.1977777777777,131.91333333333333,3.7777777777777777,1
C-1445,27,5,6802.7,1360.54,197.85999999999999,3.2,1
C-1446,18,3,5158.23,1719.4099999999999,78.58999999999999,2.6666666666666665,1
C-1447,26,7,4597.48,656.7828571428571,83.21714285714286,2.2857142857142856,1
C-1448,64,5,4237.48,847.4959999999999,101.10400000000001,3.4,1
C-1449,34,5,33229.59,6645.918,452.68199999999996,3.4,0
C-1450,43,8,46296.950000000004,5787.118750000001,92.38125000000001,4.25,0
C-1451,31,4,6764.5,1691.125,195.375,3.5,1
C-1452,46,8,7706.91,963.36375,91.26125,3.25,1
C-1453,41,6,11016.759999999998,1836.1266666666663,170.54,3.6666666666666665,1
C-1454,34,7,14319.009999999998,2045.572857142857,176.8557142857143,3.0,1
C-1455,25,7,9104.199999999999,1300.6,210.1142857142857,3.7142857142857144,1
C-1456,54,6,14663.380000000001,2443.896666666667,112.93666666666667,4.833333333333333,1
C-1457,36,7,14371.560000000001,2053.0800000000004,100.34857142857142,3.4285714285714284,1
C-1458,49,7,15353.98,2193.425714285714,255.43142857142857,3.5714285714285716,1
C-1459,42,10,9301.86,930.186,128.41400000000002,3.7,1
C-1460,58,3,5329.3099999999995,1776.4366666666665,155.56333333333333,4.666666666666667,1
C-1461,44,9,14770.48,1641.1644444444444,68.28,3.7777777777777777,1
C-1462,43,4,5805.3,1451.325,72.425,3.75,1
C-1463,39,3,3272.56,1090.8533333333332,89.81333333333333,4.666666666666667,1
C-1464,59,6,39343.36,6557.2266666666665,608.2733333333334,4.5,0
C-1465,59,3,3062.33,1020.7766666666666,161.55666666666667,4.0,1
C-1466,41,7,25952.61,3707.5157142857142,334.3414285714286,4.428571428571429,1
C-1467,46,2,18334.1,9167.05,982.45,3.5,0
C-1468,19,2,1755.0,877.5,135.0,4.0,1
C-1469,65,6,41878.88,6979.813333333333,893.6866666666666,4.666666666666667,0
C-1470,28,7,24226.95,3460.9928571428572,102.00714285714287,3.857142857142857,1
C-1471,22,4,6955.3,1738.825,134.925,3.25,1
C-1472,19,4,5439.21,1359.8025,138.4475,3.5,1
C-1473,24,8,21154.88,2644.36,282.14,3.25,1
C-1474,23,3,6232.05,2077.35,4.983333333333333,3.3333333333333335,1
C-1475,32,8,12003.77,1500.47125,52.40375,4.25,1
C-1476,58,6,25582.850000000002,4263.808333333333,767.1916666666667,3.3333333333333335,1
C-1477,28,8,13482.75,1685.34375,169.53125,3.25,1
C-1478,38,6,19724.44,3287.4066666666663,435.4266666666667,4.0,1
C-1479,35,3,1867.05,622.35,118.64999999999999,5.0,1
C-1481,56,7,12893.71,1841.9585714285713,99.1842857142857,3.5714285714285716,1
C-1482,51,6,7210.41,1201.735,76.265,2.8333333333333335,1
C-1483,40,7,12593.19,1799.027142857143,107.40142857142857,4.142857142857143,1
C-1484,23,7,20110.84,2872.977142857143,260.88,4.142857142857143,1
C-1485,44,8,18924.69,2365.58625,224.66375,3.875,1
C-1486,18,4,8394.0,2098.5,0.0,4.25,1
C-1487,40,5,69732.0,13946.4,2351.8,2.6,0
C-1488,18,6,9270.769999999999,1545.128333333333,190.03833333333333,4.166666666666667,1
C-1489,37,6,15148.3,2524.7166666666667,256.45,3.5,1
C-1490,56,5,11307.17,2261.434,236.36599999999999,3.0,1
C-1491,41,8,8885.61,1110.70125,78.29875,3.875,1
C-1492,45,6,8643.439999999999,1440.573333333333,162.09333333333333,3.6666666666666665,1
C-1493,63,4,6946.93,1736.7325,286.5175,4.25,1
C-1494,32,6,13671.4,2278.5666666666666,423.09999999999997,3.6666666666666665,1
C-1495,58,6,10940.06,1823.3433333333332,116.82333333333334,3.8333333333333335,1
C-1496,62,5,9305.45,1861.0900000000001,197.91,3.6,1
C-1497,59,4,7719.3,1929.825,142.425,3.25,1
C-1498,44,7,14500.279999999999,2071.468571428571,183.81714285714287,3.2857142857142856,1
C-1499,26,7,4005.42,572.2028571428572,48.51142857142857,3.142857142857143,1
C-1500,57,7,12315.03,1759.2900000000002,153.42428571428573,3.2857142857142856,1
C-1501,49,5,11172.38,2234.4759999999997,139.524,3.8,1
C-1502,27,3,1952.3700000000001,650.7900000000001,114.87666666666667,5.0,1
C-1503,29,4,3432.23,858.0575,53.692499999999995,3.75,1
C-1504,26,3,3024.58,1008.1933333333333,64.80666666666666,4.0,1
C-1505,32,7,5312.7,758.9571428571428,61.042857142857144,4.714285714285714,1
C-1506,49,9,10268.35,1140.927777777778,179.18333333333334,3.4444444444444446,1
C-1507,37,6,42818.11,7136.3516666666665,1562.3149999999998,3.0,0
C-1508,62,11,17387.4,1580.6727272727273,101.41818181818181,3.4545454545454546,1
C-1509,27,7,16889.67,2412.81,242.76142857142855,4.0,1
C-1510,22,7,17751.48,2535.925714285714,119.93142857142857,4.0,1
C-1511,30,9,34876.65,3875.1833333333334,206.59444444444446,4.333333333333333,1
C-1512,25,6,6302.7300000000005,1050.4550000000002,173.045,4.166666666666667,1
C-1513,46,5,12359.01,2471.802,156.198,2.6,1
C-1514,47,2,2972.36,1486.18,161.82,2.5,1
C-1515,60,4,7160.780000000001,1790.1950000000002,270.305,3.25,1
C-1516,61,10,18682.18,1868.218,121.982,2.8,1
C-1517,58,1,8092.32,8092.32,703.68,5.0,1
C-1518,51,4,17542.29,4385.5725,312.4275,3.75,1
C-1519,58,5,26568.28,5313.656,714.144,3.6,0
C-1520,21,10,26149.92,2614.9919999999997,336.108,3.9,1
C-1521,33,5,4959.549999999999,991.9099999999999,116.89000000000001,3.8,1
C-1522,18,5,7177.84,1435.568,273.032,4.2,1
C-1523,25,6,14025.01,2337.5016666666666,164.83166666666668,3.1666666666666665,1
C-1524,20,4,2310.55,577.6375,71.1125,5.0,1
C-1525,27,11,14402.37,1309.3063636363638,101.14818181818183,3.1818181818181817,1
C-1526,28,6,16781.62,2796.9366666666665,167.89666666666668,3.1666666666666665,1
C-1527,39,5,6255.54,1251.108,72.69200000000001,3.6,1
C-1528,40,4,4226.33,1056.5825,67.16749999999999,4.25,1
C-1529,24,10,62762.630000000005,6276.263000000001,744.3370000000001,3.5,0
C-1530,38,8,39617.35,4952.16875,457.95625,3.25,0
C-1531,64,8,6457.71,807.21375,38.91125,3.875,1
C-1532,40,9,15186.21,1687.3566666666666,185.97666666666666,3.888888888888889,1
C-1533,20,13,37974.19,2921.0915384615387,261.6776923076923,3.1538461538461537,1
C-1534,36,8,10187.22,1273.4025,73.0975,3.875,1
C-1535,54,5,6044.5,1208.9,24.5,2.8,1
C-1536,38,9,8348.99,927.6655555555556,38.11222222222222,3.7777777777777777,1
C-1537,56,5,9669.25,1933.85,164.35,4.6,1
C-1538,51,5,12186.259999999998,2437.2519999999995,130.748,3.4,1
C-1539,34,5,12228.32,2445.6639999999998,351.736,4.2,1
C-1540,18,9,17800.91,1977.878888888889,206.89888888888888,3.2222222222222223,1
C-1541,64,6,12618.31,2103.0516666666667,249.44833333333335,2.6666666666666665,1
C-1542,41,3,2194.8,731.6,76.39999999999999,2.3333333333333335,1
C-1543,64,3,5852.8,1950.9333333333334,97.39999999999999,3.6666666666666665,1
C-1544,30,3,14358.57,4786.19,361.1433333333334,4.0,1
C-1545,27,3,4343.35,1447.7833333333335,333.8833333333333,4.0,1
C-1546,44,6,5527.7,921.2833333333333,94.05000000000001,4.666666666666667,1
C-1547,24,8,12976.19,1622.02375,203.72625,3.5,1
C-1548,26,5,23661.23,4732.246,116.154,3.8,1
C-1549,24,3,5335.0,1778.3333333333333,386.3333333333333,3.3333333333333335,1
C-1550,20,4,5960.15,1490.0375,207.2125,3.75,1
C-1551,51,9,15674.93,1741.658888888889,173.34111111111113,3.0,1
C-1552,21,8,22757.92,2844.74,463.26,3.625,1
C-1553,63,5,4974.75,994.95,173.85,4.2,1
C-1554,59,4,20161.52,5040.38,470.37,3.25,1
C-1555,58,3,34864.04,11621.346666666666,2792.986666666667,4.666666666666667,0
C-1556,65,12,30791.440000000002,2565.9533333333334,161.71333333333334,3.0,1
C-1557,57,7,17219.29,2459.8985714285714,338.38714285714286,3.7142857142857144,1
C-1558,64,4,3277.4,819.35,47.9,2.0,1
C-1559,31,6,18121.77,3020.295,226.705,3.6666666666666665,1
C-1560,64,5,4994.2,998.8399999999999,19.96,4.2,1
C-1561,30,7,28071.489999999998,4010.212857142857,562.7871428571428,4.142857142857143,1
C-1562,54,8,7402.19,925.27375,68.72625,3.875,1
C-1563,65,9,13630.24,1514.471111111111,167.5288888888889,3.3333333333333335,1
C-1564,58,3,2774.2200000000003,924.7400000000001,106.25999999999999,3.3333333333333335,1
